"rid","binaryID"
5547,"1100000011110"
6216,"11000000110"
6396,"11000000111111"
6408,"110000001111101"
7080,"1100001"
7818,"110000001111100"
8234,"11000000111110"
8729,"1100000011111"
9077,"110000001111"
9248,"110000001110"
9352,"11000000111"
10994,"1100000011"
12969,"11001"
16220,"1100000010"
17389,"11100"
19702,"1100010"
19855,"110000001"
24712,"10"
26892,"11101"
29048,"1101"
30883,"1111"
32164,"1100011"
32193,"110000000"
32425,"11000001"
33318,"11000000"
33320,"1100000"
33321,"110000"
33323,"110001"
33325,"11000"
33328,"1110"
33329,"1100"
33330,"111"
33331,"110"
33332,"11"
33334,"1"
